918,true,1247.5,32,Resign,White,10+0,leeleeradio,813,mccheese,841
149,true,2091.0,156,Mate,Black,15+15,sassou,1226,vladimir_shindin,1478
403,true,2091.5,116,Out of Time,Black,16+0,agabek1948,1469,jutton1,1357
685,true,2092.5,35,Resign,White,10+0,knight602,1387,leolayon,1399
396,true,2094.0,67,Resign,White,10+0,spikyturtle,1372,chess133,1408
247,false,2094.5,22,Resign,Black,30+15,thegrim123321,1389,gallosantoss,1400
722,true,2095.0,78,Resign,Black,10+0,vkmansftw,1308,wiggleitjiggleit,1441
218,true,2098.0,104,Resign,Black,15+1,taranga,1288,moon50,1454
683,false,2100.0,21,Out of Time,White,180+0,knight602,1408,connorslaskowski,1396
1252,false,2100.5,54,Mate,Black,10+0,bamarillobiller,1199,axelpro446,1501
1254,false,2100.5,81,Mate,White,10+0,bamarillobiller,1199,axelpro446,1501
705,false,2101.0,33,Mate,White,10+0,bloonfreakster,1478,sd56,1362
95,true,2102.0,62,Mate,Black,20+10,amary33,1134,oldpaths,1535
517,true,2104.0,57,Draw,Draw,15+2,tensors,1350,djjohnson,1429
393,true,2105.0,15,Mate,White,5+8,rfabian,1476,spikyturtle,1367
399,true,2105.0,125,Mate,White,8+0,pllm,1382,jutton1,1414
719,true,2107.0,30,Resign,Black,10+0,antitexnik,1318,wiggleitjiggleit,1448
229,true,2108.0,97,Out of Time,White,10+0,dbschultz,1500,nienkotter,1358
505,true,2108.0,43,Resign,White,15+2,tensors,1318,montex,1449
9,true,2111.5,66,Resign,Black,15+0,ehabfanri,1439,daniel_likes_chess,1392
503,true,2111.5,90,Resign,Black,15+15,tensors,1321,ivanchenko-andriy,1451
201,false,2112.5,38,Mate,Black,15+15,taranga,1293,vikrant_dalvi,1466
414,false,2113.5,34,Resign,White,15+15,sumipcg,1327,energique,1450
605,false,2114.5,73,Mate,White,10+5,caernarfon,1901,snaek161616,1164
395,true,2116.0,65,Mate,White,5+8,rfabian,1460,spikyturtle,1386
70,true,2116.5,44,Resign,Black,20+5,oldpaths,1563,efer003,1335
237,true,2119.0,20,Resign,Black,10+9,thegrim123321,1380,brainiac007,1429
687,true,2120.5,56,Resign,Black,10+0,negativegerilla,1479,knight602,1381
428,true,2121.5,49,Resign,White,16+7,kyanh,1591,nasa179,1326
244,false,2124.0,34,Resign,Black,20+0,arrigo,1474,thegrim123321,1387
214,true,2125.0,159,Mate,White,15+1,taranga,1280,moon50,1485
209,false,2128.5,34,Resign,Black,7+2,taranga,1289,andreas636,1484
694,true,2133.0,65,Resign,Black,30+0,cheateralert,1528,dbmcdonald,1369
281,true,2136.5,87,Mate,White,10+0,tabellaria,1515,blackphish,1379
392,true,2137.0,34,Resign,Black,10+0,master22ar,1558,spikyturtle,1358
419,true,2137.5,83,Resign,White,10+0,energique,1439,p4i2p0e,1418
633,false,2140.0,34,Mate,Black,10+5,ntam,1100,ca-va-lier,1590
243,true,2140.5,81,Mate,White,15+30,thegrim123321,1387,ranie123,1447
1245,true,2140.5,29,Mate,White,10+0,arturo666,1783,jesteroz,1249
1240,false,2143.5,54,Resign,White,10+2,rhudoris,1767,jesteroz,1260
212,false,2144.5,21,Out of Time,White,5+8,taranga,1289,snapper,1500
398,false,2145.0,130,Mate,Black,8+0,senormontypants,1500,jutton1,1395
1185,true,2145.0,98,Resign,Black,20+0,kardoph,1286,kaushik007,1502
713,true,2148.0,54,Resign,Black,10+0,wiggleitjiggleit,1454,wachmacher,1421
973,false,2148.5,42,Mate,Black,10+1,dipking1,1297,mario011,1500
58,true,2149.0,30,Resign,Black,10+0,anrk,1414,wpc96,1442
747,true,2149.0,23,Resign,White,5+8,slon-al,1798,weifi,1250
715,true,2150.5,34,Resign,Black,10+0,blazingheart,1387,wiggleitjiggleit,1457
439,true,2152.5,59,Resign,Black,10+0,kyanh,1507,nightshade7,1399
272,true,2155.5,70,Resign,Black,10+0,pablocas,1355,eideral,1478
716,true,2155.5,122,Resign,Black,10+0,imlimbad,1417,wiggleitjiggleit,1447
394,true,2157.0,52,Resign,Black,5+8,spikyturtle,1376,rfabian,1469
717,true,2157.0,51,Mate,White,10+0,wiggleitjiggleit,1436,simplymaster,1439
942,true,2159.0,36,Mate,Black,10+10,mccheese,1500,homersimpson1,1409
721,true,2160.0,32,Resign,Black,10+0,wiggleitjiggleit,1448,penguin_lo,1436
695,true,2160.5,37,Resign,White,30+0,dbmcdonald,1231,cheateralert,1545
970,false,2162.0,50,Out of Time,Black,5+8,ahuang,1500,hrynio92,1412
727,false,2162.5,104,Mate,Black,15+1,theanonymousone,1325,leaving_at_dawn,1500
1181,true,2162.5,68,Mate,Black,6+9,tmc1697,1299,kaushik007,1513
720,true,2164.5,79,Out of Time,White,10+0,wiggleitjiggleit,1437,simplymaster,1446
693,true,2166.0,89,Mate,White,8+0,wilk,1332,noddlep2,1500
390,true,2168.0,19,Mate,White,10+0,lodowy,1590,spikyturtle,1373
452,true,2169.0,46,Draw,Draw,7+5,jobwoge,1356,kyanh,1491
93,true,2170.0,28,Resign,White,20+10,oldpaths,1542,gabrielsol,1399
84,true,2170.5,58,Mate,Black,15+5,allahdeweswin,1251,oldpaths,1545
220,true,2171.0,44,Mate,Black,15+1,taranga,1274,moon50,1534
1032,false,2171.0,31,Resign,White,5+8,intrepido,1500,ikimoi,1421
614,true,2172.0,61,Mate,White,10+0,diz_stack,1344,snaek161616,1500
4,true,2173.5,61,Mate,White,20+0,daniamurashov,1439,adivanov2009,1454
426,true,2174.0,43,Resign,White,5+9,kyanh,1576,sabir747,1386
85,true,2176.5,71,Resign,White,15+5,oldpaths,1537,antoniogallero,1408
61,true,2182.5,37,Resign,Black,8+10,iskendermyucel,1207,oldpaths,1579
7,true,2183.0,33,Resign,White,10+0,capa_jr,1520,daniel_likes_chess,1423
1187,false,2184.0,128,Draw,Draw,10+0,care_404,1406,kaushik007,1481
286,true,2185.0,14,Mate,Black,10+0,pasch0s,1490,tabellaria,1440
714,true,2187.0,43,Resign,White,10+0,pv2017,1444,wiggleitjiggleit,1465
91,true,2187.5,51,Resign,White,20+10,oldpaths,1539,hoanghieudro2,1418
73,true,2191.5,54,Mate,Black,20+5,aminox,1207,oldpaths,1588
206,false,2192.0,15,Mate,White,7+2,striker123,1806,taranga,1289
211,false,2192.0,66,Resign,Black,7+2,striker123,1806,taranga,1289
707,true,2192.5,102,Mate,Black,8+5,romaniuk,1453,bloonfreakster,1466
711,true,2193.5,59,Resign,Black,10+0,bloonfreakster,1479,banana_boat,1454
778,true,2194.5,68,Resign,Black,10+0,chessgoals,1437,alex_smite,1476
417,true,2195.0,51,Resign,White,10+0,mahdifoladi,1462,energique,1464
97,true,2195.5,38,Resign,White,20+10,oldpaths,1501,ryan94,1445
49,false,2196.0,35,Mate,White,40+40,rajuppi,2436,shivangithegenius,978
50,false,2196.0,41,Mate,White,40+40,rajuppi,2436,shivangithegenius,978
698,true,2196.0,43,Mate,White,15+15,sotochka,1392,dbmcdonald,1500
1159,true,2196.5,59,Mate,White,10+0,cicuta,1625,generiklemons,1384
459,true,2197.0,71,Mate,White,5+5,fischerdipper,1626,george_35,1384
1186,true,2197.5,56,Mate,Black,5+5,moi34,1433,kaushik007,1481
355,true,2199.0,38,Resign,White,5+7,tfeng,1560,agusfil,1419
44,false,2199.5,66,Resign,White,40+40,rajuppi,2443,shivangithegenius,978
944,false,2201.0,49,Resign,White,10+10,chess-brahs,1950,adei,1226
1200,true,2202.0,75,Resign,White,7+5,chessvariants,1436,arakul34,1484
40,false,2202.5,34,Resign,White,30+30,rajuppi,2449,shivangithegenius,978
423,true,2202.5,38,Resign,White,10+0,kyanh,1559,alexharut,1423
56,true,2203.5,3,Resign,White,6+10,caramiecho72,1407,gerfsh,1500
57,true,2204.0,28,Resign,White,10+0,mazyaraghgmail,1492,wpc96,1458
511,false,2206.0,6,Resign,White,40+20,nf1951,1814,tensors,1299
686,true,2209.0,50,Mate,Black,10+0,knight602,1394,bababird,1512
285,true,2210.0,21,Mate,White,10+0,tabellaria,1470,little---a,1475
418,true,2211.0,79,Mate,White,10+0,energique,1450,transporter7506,1486
702,true,2211.5,56,Mate,Black,10+0,venetosergio,1467,bloonfreakster,1478
81,true,2212.0,61,Resign,White,15+5,oldpaths,1552,geburah,1436
271,true,2212.5,29,Mate,White,7+3,eideral,1513,atorius,1456
1188,true,2216.0,132,Mate,Black,8+5,kaushik007,1510,ivica014,1461
253,false,2217.0,87,Mate,White,20+0,lanas2007,1714,thegrim123321,1360
1243,true,2218.5,56,Mate,Black,15+0,jesteroz,1263,nano51,1587
291,true,2219.5,6,Out of Time,Black,10+2,mejjes,1217,nadanadora,1611
295,true,2222.5,29,Mate,White,15+15,nadanadora,1453,googol100,1496
21,false,2223.0,14,Resign,Black,15+15,shivangithegenius,1094,lex_v1,1676
442,true,2225.0,56,Resign,Black,10+0,martinlutherking,1482,kyanh,1484
838,false,2226.0,61,Out of Time,White,12+1,ducksandcats,1830,muligan07,1311
284,true,2227.0,67,Resign,Black,10+0,little---a,1464,tabellaria,1495
704,false,2228.0,60,Resign,Black,10+0,a7twen,1500,bloonfreakster,1478
60,true,2228.5,29,Resign,White,10+0,acahn,1525,wpc96,1466
337,true,2228.5,47,Mate,White,10+0,tfeng,1619,locomotora,1419
706,false,2229.0,83,Resign,White,15+0,bloonfreakster,1478,x6sapnupuas9x,1490
5,true,2230.5,95,Mate,White,30+3,nik221107,1523,adivanov2009,1469
69,true,2233.0,61,Resign,White,15+5,oldpaths,1544,trump216bc,1461
901,true,2234.0,123,Mate,White,10+0,cookieblake,1534,philcal,1467
478,true,2236.0,48,Resign,Black,10+3,coco31,1102,fischerdipper,1685
1201,true,2236.0,104,Draw,Draw,14+8,demas,1638,chessvariants,1417
893,true,2236.5,5,Resign,White,20+0,christina-a-11,1787,zakitrissi,1343
620,true,2237.0,64,Resign,Black,10+0,alkeal,1500,jordanson,1487
908,true,2237.5,88,Mate,Black,10+0,burkhab,1369,cookieblake,1553
703,false,2239.0,77,Mate,White,10+0,bloonfreakster,1478,a7twen,1500
150,true,2240.0,18,Resign,Black,25+0,sassou,1228,martin74,1626
261,true,2240.0,110,Resign,Black,8+0,tutubelezza,1426,eideral,1527
451,true,2241.5,62,Mate,Black,10+0,jgan91,1509,kyanh,1487
629,true,2247.0,64,Mate,Black,10+2,ntam,1170,prabhakarchand1,1662
3,true,2248.0,61,Mate,White,5+10,ischia,1496,a-00,1500
1195,true,2248.0,69,Resign,White,15+0,kaushik007,1604,ravinkumar,1446
98,false,2250.0,14,Resign,White,45+0,lotfibma,1500,hollyandclaws,1500
387,true,2250.0,40,Resign,Black,10+0,rustam9,1500,mijndochterenik2151,1500
474,true,2250.0,64,Resign,Black,10+3,coco31,1142,fischerdipper,1679
968,false,2250.0,21,Resign,White,5+8,ahuang,1500,egua1234567,1500
1021,false,2250.0,83,Resign,White,180+0,jonhnyorion,1500,vudo1012,1500
1022,false,2250.0,66,Resign,White,180+0,vudo1012,1500,jonhnyorion,1500
1023,false,2250.0,89,Resign,White,180+0,jonhnyorion,1500,vudo1012,1500
1024,false,2250.0,129,Draw,Draw,180+180,vudo1012,1500,jonhnyorion,1500
1025,false,2250.0,27,Resign,White,180+180,jonhnyorion,1500,vudo1012,1500
1026,false,2250.0,76,Resign,White,180+180,jonhnyorion,1500,vudo1012,1500
1255,false,2250.5,83,Out of Time,White,10+0,axelpro446,1501,deebs,1500
1264,false,2250.5,27,Resign,Black,10+0,axelpro446,1501,ukrnoob,1500
1278,false,2250.5,18,Resign,Black,10+0,axelpro446,1501,chessluis3894,1500
1285,false,2250.5,87,Resign,White,10+0,axelpro446,1501,junpanjaitan,1500
1291,false,2250.5,90,Resign,Black,10+0,axelpro446,1501,jfuzzell,1500
1292,false,2250.5,94,Resign,White,10+0,axelpro446,1501,ospeck,1500
104,true,2251.0,81,Out of Time,White,10+0,avelez8,1726,pavankumarg,1388
450,true,2251.0,36,Mate,Black,10+0,kyanh,1500,checkerssux,1501
1266,false,2251.0,74,Mate,Black,10+0,aurarestrepo,1500,axelpro446,1501
1273,false,2251.0,57,Resign,White,10+0,azisdoank,1500,axelpro446,1501
1274,false,2251.0,19,Resign,White,10+0,rssaad,1500,axelpro446,1501
1284,false,2251.0,85,Resign,White,10+0,jejeh,1500,axelpro446,1501
1288,false,2251.0,38,Resign,Black,10+0,pentium486,1500,axelpro446,1501
1281,false,2251.5,27,Resign,White,10+0,arunmaiyad,1501,axelpro446,1501
90,true,2252.5,34,Mate,Black,20+10,hoanghieudro2,1409,oldpaths,1548
476,true,2253.0,40,Resign,Black,10+3,coco31,1154,fischerdipper,1676
1270,false,2253.5,24,Resign,Black,10+0,axelpro446,1501,ayush7211,1503
413,true,2256.0,37,Mate,White,20+0,andrea78,1612,energique,1450
1183,false,2257.5,9,Resign,Black,8+5,kaushik007,1513,kaind,1501
1263,false,2258.0,73,Mate,White,10+0,luigi2016,1514,axelpro446,1501
71,true,2259.5,62,Mate,Black,20+5,oldpaths,1579,fcolpo,1470
1287,false,2259.5,63,Resign,White,10+0,axelpro446,1501,claude38,1509
900,true,2260.5,61,Resign,Black,15+15,b12denis,1435,cookieblake,1543
1194,false,2260.5,56,Out of Time,Black,5+8,teglife10,1267,kaushik007,1627
636,true,2261.0,11,Mate,White,7+5,carbon752,1522,ntam,1500
902,true,2261.0,89,Mate,White,10+0,cookieblake,1524,qq_kdp,1499
1265,false,2261.5,50,Resign,Black,10+0,axelpro446,1501,castro830,1511
449,true,2262.0,34,Resign,White,10+0,nickm3,1548,kyanh,1488
1182,false,2263.5,40,Resign,Black,8+5,kaind,1501,kaushik007,1513
1286,false,2263.5,45,Mate,White,10+0,axelpro446,1501,benjamin1365,1513
969,false,2264.0,65,Resign,White,5+8,endyron,1528,ahuang,1500
438,true,2264.5,26,Mate,Black,10+0,nandito_messi,1547,kyanh,1491
297,true,2266.0,59,Mate,White,10+0,corvusossifragus,1532,nadanadora,1500
448,true,2266.0,17,Resign,White,10+0,gucanni,1586,kyanh,1473
911,true,2268.0,111,Resign,White,10+0,cookieblake,1544,cesar251245,1496
282,true,2270.0,40,Resign,Black,10+0,tabellaria,1538,jabar72,1501
269,true,2270.5,57,Resign,White,7+3,tca1004,1437,eideral,1552
283,true,2271.5,54,Resign,Black,10+0,jabar72,1511,tabellaria,1516
427,true,2271.5,41,Mate,White,5+8,hilarious2022,1353,kyanh,1595
1251,false,2272.0,60,Draw,Draw,10+0,jbevarts,1542,axelpro446,1501
86,true,2273.0,114,Resign,White,15+5,oldpaths,1522,matheuswillx,1512
907,true,2275.0,20,Resign,White,15+15,renzo2008,1432,cookieblake,1559
712,true,2276.0,41,Resign,White,6+5,schipio,1566,bloonfreakster,1493
308,false,2277.5,77,Mate,White,15+0,doom12384,1605,dimalesh,1475
962,false,2278.5,52,Resign,White,10+10,chess-brahs,1967,swordswiper,1295
411,true,2279.5,94,Resign,Black,30+0,qc-patzer,1563,cagliostro97,1498
112,true,2280.5,28,Resign,Black,10+0,avelez8,1769,murattibogurcu,1396
293,true,2283.5,72,Resign,White,15+15,nadanadora,1611,googol100,1478
1031,true,2284.0,69,Resign,White,5+8,intrepido,1500,felipeferreira,1534
1258,false,2284.5,8,Resign,Black,10+0,apervaiz,1567,axelpro446,1501
1051,true,2285.0,43,Resign,White,10+0,vishalvasans1,1582,mascarpov,1494
1160,false,2286.5,9,Resign,White,10+15,domi2017,1805,generiklemons,1384
980,true,2289.0,34,Resign,Black,5+6,aidenleahycrooks,1862,carloshrc,1358
915,true,2290.0,54,Resign,Black,10+0,cookieblake,1546,mr_quantum,1517
221,true,2292.5,150,Draw,Draw,15+1,taranga,1259,moon50,1663
1259,false,2293.5,55,Mate,White,10+0,tusher,1585,axelpro446,1501
1289,false,2293.5,39,Resign,White,10+0,mhysa,1585,axelpro446,1501
294,true,2295.0,40,Mate,Black,15+15,googol100,1486,nadanadora,1552
906,true,2295.0,55,Resign,Black,15+15,cookieblake,1544,bozy,1523
14,false,2297.5,31,Resign,Black,8+0,daniel_likes_chess,1381,alkhan,1607
914,true,2298.5,100,Mate,Black,10+0,mr_quantum,1529,cookieblake,1534
1256,false,2299.5,53,Resign,White,10+0,m4c3l0,1597,axelpro446,1501
824,true,2300.0,35,Resign,Black,10+0,ameenthedestroyer,1374,samwmsrachel,1613
1293,false,2300.0,29,Resign,White,10+0,elchilenoenchile,1598,axelpro446,1501
311,false,2302.5,102,Resign,Black,10+0,doom12384,1605,jejeh,1500
313,false,2302.5,33,Resign,White,10+0,doom12384,1605,jejeh,1500
1196,true,2302.5,70,Resign,Black,15+0,ravinkumar,1453,kaushik007,1576
1191,true,2303.0,75,Resign,Black,20+0,kaushik007,1602,egor-220,1502
68,true,2304.0,78,Resign,Black,5+40,berejokserg,1500,oldpaths,1554
899,true,2306.0,28,Resign,Black,10+0,cookieblake,1550,memormz,1531
322,true,2306.5,50,Mate,Black,10+0,tfeng,1621,ilkayus,1496
458,true,2308.0,122,Mate,Black,5+5,george_35,1354,fischerdipper,1631
331,true,2308.5,108,Resign,Black,10+0,tfeng,1627,facurezzo,1495
903,true,2309.0,43,Resign,White,10+0,stefanelu,1548,cookieblake,1535
83,true,2309.5,51,Resign,White,15+5,serai,1521,oldpaths,1549
1193,true,2309.5,59,Resign,White,15+0,kaushik007,1627,maryj,1496
270,false,2310.0,82,Draw,Draw,10+0,pkgirpade,1516,eideral,1552
435,true,2310.0,62,Mate,Black,10+7,sadecebeyaz,1590,kyanh,1515
898,true,2310.0,62,Mate,Black,10+0,resh77,1540,cookieblake,1540
741,true,2310.5,65,Mate,White,5+8,slon-al,1787,wesleytonini,1417
248,false,2313.5,38,Resign,White,10+0,morficle,1849,thegrim123321,1389
709,false,2315.0,91,Resign,White,5+8,bloonfreakster,1466,chanta1950,1582
912,true,2315.5,39,Mate,White,10+0,rosslund,1519,cookieblake,1556
89,true,2317.0,48,Resign,Black,30+0,oldpaths,1556,krillnor,1539
617,false,2317.5,53,Mate,White,10+5,regicidal2,1635,snaek161616,1500
364,true,2318.0,85,Resign,White,20+8,tienc12345,1500,dmitriy8888,1568
982,false,2318.0,27,Resign,Black,10+0,aidenleahycrooks,1862,costinhas,1387
909,true,2318.5,96,Resign,Black,10+0,adrianovidiu1980,1553,cookieblake,1542
895,true,2319.0,33,Resign,White,10+10,christina-a-11,1500,e_t123,1569
36,true,2320.0,19,Resign,Black,10+0,shivangithegenius,976,sorethea,1832
388,true,2321.0,27,Resign,White,25+25,olaih85,1500,wk2407,1571
302,true,2321.5,99,Draw,Draw,10+0,lagos16,1449,doom12384,1597
440,true,2322.5,2,Draw,Draw,10+0,marianocharly,1641,kyanh,1502
1054,true,2322.5,30,Mate,Black,10+0,vishalvasans1,1577,isaac_villarreal,1534
1063,true,2322.5,114,Resign,Black,10+0,frikazoid55,1475,vishalvasans1,1585
1279,false,2323.5,24,Resign,White,10+0,joanllobet,1645,axelpro446,1501
910,true,2324.5,120,Resign,White,10+0,gascarov,1543,cookieblake,1553
1176,true,2324.5,50,Resign,Black,20+0,ogun,1785,skuppam3,1432
708,false,2325.0,29,Resign,White,5+5,bloonfreakster,1466,rjfusafischer,1592
262,true,2325.5,48,Resign,Black,15+0,eideral,1557,fva,1547
904,true,2326.5,44,Resign,Black,10+0,cookieblake,1545,dct94,1554
336,true,2331.0,92,Mate,Black,10+0,locomotora,1414,tfeng,1624
913,true,2331.5,93,Mate,White,10+0,cookieblake,1545,foulage,1559
618,true,2332.0,52,Mate,Black,10+0,alkeal,1456,dr_perdyllo,1604
1250,false,2332.0,37,Resign,White,10+0,howief,1662,axelpro446,1501
87,true,2333.0,39,Resign,White,15+5,euler_jr,1602,oldpaths,1532
897,true,2334.5,28,Resign,White,10+0,pgcpgc,1567,cookieblake,1551
352,true,2336.5,97,Mate,White,10+0,tfeng,1559,eyany,1557
421,true,2336.5,21,Resign,White,10+0,gardydlshad,1547,kyanh,1563
298,true,2337.0,115,Resign,White,10+0,doom12384,1560,ramirorldn,1557
1190,true,2337.5,57,Mate,White,20+0,egor-220,1547,kaushik007,1564
351,true,2340.0,71,Draw,Draw,10+0,tfeng,1570,rmorais23,1555
825,true,2340.5,45,Mate,White,10+0,samwmsrachel,1603,laucha,1539
1260,false,2340.5,67,Mate,White,10+0,axelpro446,1501,messipm10,1590
1050,true,2341.0,22,Resign,Black,10+0,hindenburg9192,1500,vishalvasans1,1591
76,true,2341.5,50,Resign,White,15+5,oldpaths,1589,insequitur,1547
354,true,2342.0,57,Resign,White,10+0,dandisd,1550,tfeng,1567
307,false,2342.5,78,Mate,Black,15+0,dimalesh,1475,doom12384,1605
309,false,2342.5,70,Mate,Black,15+0,dimalesh,1475,doom12384,1605
437,true,2342.5,52,Mate,Black,10+0,manikandan_25,1675,kyanh,1505
224,true,2343.0,88,Out of Time,Black,10+0,taranga,1222,madara21,1732
353,true,2344.0,60,Resign,White,10+0,eyany,1546,tfeng,1571
74,true,2344.5,54,Resign,Black,15+5,oldpaths,1595,sale0706,1547
258,false,2345.0,87,Out of Time,White,10+0,eideral,1580,krishubhi,1555
485,true,2346.5,29,Out of Time,White,5+5,fischerdipper,1699,karabas,1497
1007,false,2347.0,18,Out of Time,Black,5+8,aidenleahycrooks,1862,melvet,1416
1189,true,2348.0,48,Resign,Black,20+0,kaushik007,1534,egor-220,1581
1269,false,2348.0,51,Out of Time,White,10+0,ashishv,1694,axelpro446,1501
1271,false,2348.0,94,Resign,Black,10+0,ashishv,1694,axelpro446,1501
278,true,2348.5,80,Resign,Black,15+0,mattieuw2,1605,tabellaria,1546
436,true,2348.5,29,Resign,White,10+0,samba_rei,1653,kyanh,1522
1154,true,2350.5,68,Mate,Black,15+5,shangreela,1701,bekzodjon,1500
1062,true,2351.0,96,Mate,Black,10+0,guillerminmin,1516,vishalvasans1,1593
92,true,2351.5,69,Resign,White,20+10,ehabhaddad,1603,oldpaths,1550
1262,false,2352.0,33,Resign,White,10+0,krisrov,1702,axelpro446,1501
455,true,2352.5,107,Resign,White,5+5,fischerdipper,1631,bud4la,1537
1210,true,2353.0,59,Mate,White,10+0,izzlanfarischess,1500,spacede,1603
410,true,2353.5,39,Mate,White,25+15,putin55,1569,cagliostro97,1569
1277,false,2354.5,17,Resign,White,10+0,ismaelsilva,1707,axelpro446,1501
312,false,2355.0,21,Resign,White,10+0,jejeh,1500,doom12384,1605
391,true,2355.5,50,Mate,Black,10+0,spikyturtle,1377,vitruvio,1667
1045,false,2356.0,124,Resign,Black,5+10,mrphaseolusvulgaris,1712,cmcc,1500
62,true,2356.5,49,Resign,White,8+12,oldpaths,1567,david1488,1573
408,true,2356.5,67,Mate,White,15+3,cagliostro97,1541,gennai,1586
1272,false,2356.5,24,Resign,Black,10+0,axelpro446,1501,riverhorse,1606
259,false,2357.5,36,Mate,Black,10+0,krishubhi,1555,eideral,1580
301,true,2358.5,83,Resign,White,10+0,quarks_sparks,1531,doom12384,1593
1064,true,2358.5,69,Resign,White,10+0,vishalvasans1,1575,marcose_14,1571
1290,false,2359.5,8,Resign,Black,10+0,axelpro446,1501,augustbecarre,1609
109,true,2360.0,137,Out of Time,White,10+0,avelez8,1746,frynoodles,1487
429,true,2360.0,38,Out of Time,Black,10+10,ahmadsan,1560,kyanh,1580
264,false,2360.5,70,Mate,Black,5+8,maumau62,1607,eideral,1557
314,false,2361.5,74,Resign,Black,10+0,raavi,1513,doom12384,1605
299,true,2362.5,70,Resign,Black,10+0,doom12384,1571,vektor-mw,1577
425,true,2363.0,39,Resign,White,10+0,erhancn,1562,kyanh,1582
350,true,2363.5,120,Mate,Black,10+0,bomardan,1589,tfeng,1569
420,true,2364.0,14,Resign,Black,8+8,adcz,1728,sreeraman,1500
88,true,2364.5,20,Resign,Black,15+5,oldpaths,1543,euler_jr,1593
497,true,2366.5,41,Mate,White,5+5,fischerdipper,1741,funracer_at,1496
740,false,2369.5,48,Resign,Black,10+3,zugaddict,2035,theanonymousone,1352
1257,false,2369.5,65,Resign,White,10+0,axelpro446,1501,max1966,1619
1197,true,2370.0,77,Mate,White,5+5,kormats,1740,austin2112,1500
260,true,2371.5,38,Resign,Black,6+6,myalcin64,1649,eideral,1547
1192,true,2373.0,99,Resign,White,20+0,egor-220,1444,kaushik007,1651
1048,false,2376.0,16,Resign,Black,10+1,strider02,1328,mrphaseolusvulgaris,1712
67,true,2376.5,57,Resign,White,15+10,oldpaths,1561,rubberchicken04,1596
266,true,2376.5,177,Out of Time,White,10+3,au118,1535,eideral,1609
1056,true,2376.5,16,Resign,White,10+0,vishalvasans1,1573,kbob,1590
1282,false,2376.5,50,Resign,Black,10+0,axelpro446,1501,kcramsib,1626
65,true,2377.0,40,Mate,Black,5+10,porquepepe,1618,oldpaths,1568
277,true,2377.0,77,Mate,White,15+0,tabellaria,1568,mattieuw2,1593
1199,true,2378.0,70,Mate,Black,20+0,flashrust,1810,chessvariants,1473
357,true,2379.0,119,Resign,Black,10+0,guber1962,1660,tfeng,1549
305,true,2380.0,96,Resign,Black,10+0,nitegazer,1550,doom12384,1605
490,true,2380.0,60,Mate,Black,5+5,waldi65,1392,fischerdipper,1684
998,false,2380.0,66,Mate,Black,10+0,aidenleahycrooks,1862,mersoz,1449
845,true,2381.0,27,Resign,White,10+0,ducksandcats,1864,michal220,1449
1057,true,2381.5,53,Resign,White,10+0,david007mu,1597,vishalvasans1,1583
1142,true,2382.0,107,Mate,White,10+10,bekzodjon,1708,erik_manukyan,1528
332,true,2383.0,27,Resign,White,10+0,facurezzo,1480,tfeng,1643
826,false,2385.0,92,Draw,Draw,8+0,messi08,1564,samwmsrachel,1603
263,false,2385.5,95,Mate,White,5+8,eideral,1557,maumau62,1607
